customer_id,login_count,calculator_use_count_30d,calculator_use_count_total,product_page_view_count_30d,product_page_view_count_total,customer_care_chat_count,sms_click_count,preferred_product,product_view_concentration,days_since_last_intent_event,avg_session_duration,age,occupation_type,city_tier,existing_loan_count,residence_type,relationship_tenure_years,bureau_score_proxy
CUST002616,82,4,4,4,4,2,2,home,1.0,10,179.46808510638297,29,self_employed,metro,0,owned,0.9,566
CUST002617,86,3,3,5,5,2,1,auto,1.0,1,170.53608247422682,34,salaried,tier3,2,rented,5.5,665
CUST002618,111,1,1,4,4,1,1,personal,1.0,5,158.85593220338984,42,salaried,metro,1,owned,2.6,550
CUST002619,100,7,7,13,13,0,1,auto,1.0,1,182.77685950413223,28,salaried,tier2,0,owned,0.3,747
CUST002620,72,5,5,5,5,1,0,auto,1.0,1,190.0722891566265,48,salaried,tier3,0,owned,1.3,783
CUST002621,66,8,8,3,3,3,2,auto,1.0,999,168.1829268292683,29,salaried,metro,1,rented,1.9,553
CUST002622,62,3,3,3,3,0,0,personal,1.0,999,162.7941176470588,29,self_employed,metro,1,owned,4.3,646
CUST002623,73,3,3,6,6,1,2,home,1.0,999,166.50588235294117,47,business_owner,tier2,0,owned,0.2,762
CUST002624,96,9,9,13,13,0,2,mortgage,1.0,1,193.13333333333333,36,self_employed,tier3,0,rented,0.6,805
CUST002625,82,3,3,3,3,2,0,auto,1.0,9,163.44444444444446,30,salaried,metro,0,rented,1.0,551
CUST002626,104,5,5,8,8,0,2,home,1.0,2,177.51260504201682,33,salaried,tier3,0,rented,2.7,713
CUST002627,72,3,3,2,2,0,0,auto,1.0,12,164.5974025974026,45,self_employed,metro,0,owned,0.4,713
CUST002628,82,5,5,5,5,2,1,personal,1.0,2,177.94736842105263,46,salaried,tier2,1,rented,0.2,629
CUST002629,69,3,3,1,1,0,1,mortgage,1.0,16,160.28378378378378,28,self_employed,metro,1,rented,2.8,809
CUST002630,102,15,15,13,13,1,0,auto,1.0,2,201.0229007633588,34,business_owner,tier3,1,owned,3.7,630
CUST002631,92,11,11,13,13,3,1,auto,1.0,999,192.56666666666666,35,salaried,metro,0,owned,1.6,642
CUST002632,84,3,3,2,2,0,0,home,1.0,8,174.26966292134833,27,business_owner,tier2,0,owned,1.5,620
CUST002633,104,8,8,9,9,1,1,personal,1.0,2,171.21951219512195,34,self_employed,metro,1,rented,4.7,702
CUST002634,80,0,0,2,2,1,2,home,1.0,2,171.52941176470588,35,salaried,tier3,0,rented,1.2,655
CUST002635,67,9,9,4,4,1,0,home,1.0,4,188.1358024691358,44,business_owner,tier3,0,owned,1.6,708
CUST002636,103,7,7,7,7,1,0,auto,1.0,3,187.97457627118644,44,salaried,metro,0,owned,1.0,598
CUST002637,104,17,17,7,7,1,3,mortgage,1.0,999,178.33333333333334,32,salaried,metro,0,rented,0.3,640
CUST002638,80,2,2,4,4,0,0,home,1.0,999,161.38372093023256,33,salaried,metro,1,rented,6.0,702
CUST002639,80,6,6,6,6,2,1,auto,1.0,1,196.82105263157894,40,salaried,tier2,0,rented,5.9,585
CUST002640,68,2,2,4,4,2,1,home,1.0,4,183.54545454545453,30,salaried,tier3,0,owned,4.3,776
CUST002641,91,11,11,8,8,0,1,home,1.0,1,175.23423423423424,39,business_owner,tier2,0,rented,0.7,721
CUST002642,89,16,16,9,9,0,1,home,1.0,2,198.03478260869565,34,salaried,tier2,0,owned,0.6,743
CUST002643,78,6,6,8,8,1,0,mortgage,1.0,1,164.59139784946237,27,salaried,tier2,0,owned,3.6,592
CUST002644,74,2,2,1,1,1,1,auto,1.0,8,191.51898734177215,27,self_employed,tier2,0,rented,0.6,823
CUST002645,87,10,10,7,7,2,0,personal,1.0,5,174.69811320754718,46,salaried,metro,0,owned,0.2,493
CUST002646,79,6,6,9,9,0,1,mortgage,1.0,1,171.52631578947367,33,self_employed,metro,0,rented,4.3,751
CUST002647,72,5,5,6,6,1,2,auto,1.0,1,185.2674418604651,48,salaried,metro,1,owned,0.3,697
CUST002648,85,5,5,7,7,0,0,personal,1.0,999,190.84536082474227,30,business_owner,tier2,0,rented,3.5,744
CUST002649,76,5,5,8,8,0,1,auto,1.0,2,186.76666666666668,37,self_employed,metro,0,owned,2.6,665
CUST002650,81,9,9,6,6,0,1,home,1.0,999,176.2164948453608,54,salaried,tier2,1,owned,0.3,667
CUST002651,86,1,1,0,0,0,0,home,1.0,7,138.8735632183908,26,salaried,metro,2,owned,1.6,747
CUST002652,100,9,9,5,5,0,2,mortgage,1.0,1,186.4051724137931,21,salaried,tier2,0,rented,4.7,684
CUST002653,73,2,2,1,1,0,0,home,1.0,12,172.80263157894737,45,business_owner,metro,0,rented,0.6,679
CUST002654,82,7,7,5,5,1,0,auto,1.0,4,185.3578947368421,28,self_employed,tier2,0,rented,1.6,707
CUST002655,94,16,16,8,8,1,1,personal,1.0,1,177.50833333333333,34,salaried,metro,0,rented,0.4,807
CUST002656,102,5,5,7,7,1,1,personal,1.0,5,189.61206896551724,30,salaried,metro,3,rented,7.5,541
CUST002657,93,8,8,6,6,1,1,personal,1.0,999,175.47706422018348,37,business_owner,metro,2,owned,2.2,776
CUST002658,72,3,3,4,4,1,2,mortgage,1.0,4,178.03658536585365,27,salaried,tier2,2,owned,1.7,725
CUST002659,92,5,5,4,4,0,0,auto,1.0,1,170.3861386138614,33,self_employed,tier3,2,rented,6.0,689
CUST002660,88,12,12,11,11,3,1,auto,1.0,3,187.31304347826088,38,self_employed,metro,0,owned,2.1,570
CUST002661,107,8,8,8,8,1,0,personal,1.0,999,180.8548387096774,26,salaried,tier2,0,owned,2.0,738
CUST002662,86,7,7,5,5,1,1,personal,1.0,9,175.41,29,salaried,tier2,1,owned,4.6,583
CUST002663,97,10,10,11,11,0,3,auto,1.0,999,192.35537190082644,32,salaried,tier2,0,rented,1.1,767
CUST002664,110,10,10,14,14,1,2,home,1.0,999,191.83941605839416,23,salaried,tier2,0,owned,2.8,611
CUST002665,80,3,3,6,6,1,1,home,1.0,1,162.0,31,business_owner,metro,0,owned,2.0,817
CUST002666,86,2,2,0,0,1,1,mortgage,1.0,19,165.77777777777777,35,self_employed,tier2,0,rented,1.3,596
CUST002667,77,4,4,4,4,1,0,mortgage,1.0,4,185.36046511627907,31,self_employed,tier3,0,rented,1.2,575
CUST002668,89,4,4,1,1,0,0,personal,1.0,2,193.0531914893617,32,salaried,tier3,1,owned,0.4,676
CUST002669,64,2,2,1,1,0,1,mortgage,1.0,13,157.72058823529412,34,salaried,metro,2,rented,1.2,618
CUST002670,116,12,12,7,7,1,2,mortgage,1.0,1,177.19565217391303,29,self_employed,tier2,0,owned,0.2,588
CUST002671,94,8,8,13,13,2,1,home,1.0,999,189.11016949152543,40,salaried,metro,0,owned,2.3,836
CUST002672,63,2,2,0,0,0,0,personal,1.0,14,171.56923076923076,46,salaried,tier2,2,owned,0.4,609
CUST002673,72,1,1,2,2,0,0,mortgage,1.0,3,162.6,31,salaried,metro,1,rented,0.2,675
CUST002674,89,3,3,3,3,1,1,home,1.0,999,149.91752577319588,38,self_employed,metro,2,rented,8.5,803
CUST002675,84,3,3,7,7,0,0,mortgage,1.0,2,186.2127659574468,33,self_employed,tier2,2,owned,3.1,681
CUST002676,68,5,5,10,10,0,1,mortgage,1.0,999,175.61904761904762,37,salaried,tier3,0,owned,5.2,761
CUST002677,98,2,2,1,1,1,0,mortgage,1.0,999,172.09803921568627,47,business_owner,metro,2,owned,1.2,734
CUST002678,84,6,6,5,5,1,1,mortgage,1.0,4,164.35051546391753,39,salaried,tier2,0,owned,2.0,749
CUST002679,88,10,10,4,4,1,1,home,1.0,1,182.58653846153845,21,salaried,tier2,0,owned,0.2,678
CUST002680,90,8,8,1,1,0,3,auto,1.0,999,179.15686274509804,38,salaried,tier3,1,owned,0.8,737
CUST002681,89,3,3,5,5,0,1,personal,1.0,5,170.25510204081633,44,self_employed,tier2,1,owned,1.1,822
CUST002682,90,1,1,1,1,0,0,mortgage,1.0,18,169.8695652173913,33,salaried,metro,0,rented,5.0,629
CUST002683,113,12,12,15,15,3,2,mortgage,1.0,999,187.66206896551725,42,salaried,metro,0,owned,1.3,722
CUST002684,92,11,11,4,4,0,1,mortgage,1.0,999,187.75,29,salaried,tier2,1,owned,2.7,598
CUST002685,87,12,12,12,12,1,0,auto,1.0,999,197.74107142857142,23,self_employed,metro,0,owned,3.2,778
CUST002686,65,0,0,1,1,0,0,home,1.0,29,172.75757575757575,36,self_employed,tier3,0,owned,0.1,534
CUST002687,88,3,3,5,5,0,1,auto,1.0,2,168.18556701030928,21,salaried,tier3,0,rented,0.1,658
CUST002688,81,0,0,4,4,0,0,personal,1.0,7,176.95294117647057,33,business_owner,tier3,1,owned,9.4,725
CUST002689,109,13,13,13,13,3,2,auto,1.0,3,191.09285714285716,45,salaried,metro,1,owned,1.4,645
CUST002690,85,7,7,8,8,0,1,mortgage,1.0,1,164.85148514851485,21,salaried,tier2,0,owned,3.9,498
CUST002691,100,14,14,7,7,1,2,auto,1.0,2,191.6290322580645,24,salaried,tier2,1,rented,8.3,615
CUST002692,106,10,10,13,13,0,2,personal,1.0,999,192.55725190839695,26,self_employed,metro,0,owned,1.3,623
CUST002693,76,4,4,4,4,0,1,home,1.0,7,171.58823529411765,34,salaried,metro,0,rented,0.4,826
CUST002694,107,0,0,3,3,0,0,home,1.0,2,165.1818181818182,32,salaried,metro,1,rented,2.1,730
CUST002695,91,5,5,8,8,1,1,auto,1.0,999,183.52830188679246,46,salaried,metro,0,owned,2.1,739
CUST002696,74,4,4,2,2,0,0,auto,1.0,7,182.45,42,salaried,tier3,1,owned,4.1,573
CUST002697,81,4,4,2,2,4,0,personal,1.0,9,168.01098901098902,38,self_employed,tier3,2,owned,2.2,684
CUST002698,62,2,2,2,2,0,1,mortgage,1.0,1,167.67164179104478,36,business_owner,metro,1,owned,2.0,824
CUST002699,91,4,4,4,4,1,0,personal,1.0,999,173.23,38,salaried,tier2,0,owned,1.9,765
CUST002700,86,6,6,8,8,0,2,auto,1.0,999,181.3921568627451,28,self_employed,metro,0,owned,1.9,588
CUST002701,99,9,9,12,12,2,1,mortgage,1.0,1,190.33333333333334,41,salaried,metro,1,owned,4.7,730
CUST002702,77,5,5,5,5,0,0,mortgage,1.0,4,186.89655172413794,26,salaried,metro,0,rented,1.1,568
CUST002703,76,1,1,2,2,1,2,home,1.0,19,182.09756097560975,41,salaried,tier2,3,owned,6.1,607
CUST002704,82,11,11,8,8,2,0,auto,1.0,999,188.09708737864077,44,business_owner,tier2,1,rented,2.2,489
CUST002705,96,6,6,12,12,0,1,mortgage,1.0,4,184.10434782608695,36,salaried,tier3,0,owned,0.2,649
CUST002706,106,7,7,5,5,1,3,mortgage,1.0,5,167.89344262295083,33,self_employed,tier3,0,owned,4.7,716
CUST002707,115,8,8,5,5,2,4,auto,1.0,999,173.76865671641792,38,salaried,metro,1,rented,4.3,597
CUST002708,93,3,3,5,5,0,0,home,1.0,3,181.68316831683168,21,self_employed,tier2,0,rented,1.2,676
CUST002709,86,7,7,17,17,1,2,personal,1.0,1,204.20353982300884,37,salaried,metro,0,owned,4.1,583
CUST002710,80,3,3,6,6,3,0,auto,1.0,999,169.65217391304347,34,business_owner,metro,1,rented,3.7,631
CUST002711,89,6,6,8,8,1,1,mortgage,1.0,1,187.23809523809524,34,self_employed,tier2,0,owned,0.9,565
CUST002712,86,2,2,1,1,1,0,home,1.0,6,174.63333333333333,40,salaried,metro,1,rented,1.5,796
CUST002713,97,10,10,12,12,2,2,personal,1.0,999,190.34959349593495,34,self_employed,metro,0,rented,3.6,622
CUST002714,74,4,4,3,3,0,2,home,1.0,4,178.2289156626506,25,self_employed,metro,0,owned,9.6,661
CUST002715,80,0,0,3,3,0,0,home,1.0,6,159.12048192771084,33,salaried,metro,0,rented,5.0,587
CUST002716,61,8,8,4,4,0,0,mortgage,1.0,999,192.05479452054794,35,salaried,tier3,2,owned,1.9,687
CUST002717,116,14,14,13,13,1,1,auto,1.0,999,181.98620689655172,35,self_employed,metro,2,owned,0.9,900
CUST002718,110,11,11,3,3,0,3,home,1.0,999,167.60629921259843,36,self_employed,tier2,2,owned,2.4,900
CUST002719,63,0,0,2,2,0,0,mortgage,1.0,11,155.3230769230769,43,salaried,tier3,0,rented,5.3,664
CUST002720,72,3,3,0,0,0,0,mortgage,1.0,12,161.24,26,business_owner,tier2,0,rented,4.8,722
CUST002721,89,9,9,8,8,4,2,personal,1.0,4,183.58035714285714,36,salaried,tier2,2,owned,8.9,771
CUST002722,108,11,11,7,7,1,2,personal,1.0,3,189.42635658914728,45,salaried,tier3,2,owned,0.2,797
CUST002723,82,2,2,2,2,0,0,home,1.0,3,174.17441860465115,21,salaried,metro,0,rented,0.2,741
CUST002724,90,4,4,4,4,0,0,home,1.0,1,164.9591836734694,36,salaried,metro,0,owned,1.0,759
CUST002725,108,9,9,6,6,1,1,auto,1.0,1,177.36,30,salaried,tier2,0,rented,4.5,721
CUST002726,92,4,4,6,6,1,1,personal,1.0,1,177.18269230769232,32,salaried,tier2,0,rented,2.4,602
CUST002727,78,10,10,9,9,0,4,auto,1.0,999,183.82178217821783,27,salaried,tier3,0,rented,1.9,783
CUST002728,81,3,3,10,10,1,3,mortgage,1.0,6,186.9591836734694,33,salaried,metro,0,owned,0.9,697
CUST002729,83,6,6,2,2,1,0,mortgage,1.0,5,166.29347826086956,49,self_employed,tier2,1,owned,4.3,689
CUST002730,108,7,7,6,6,0,1,personal,1.0,3,178.2704918032787,24,salaried,tier2,0,rented,0.1,537
CUST002731,90,2,2,4,4,3,0,personal,1.0,6,182.02020202020202,25,self_employed,tier3,0,owned,3.3,615
CUST002732,82,0,0,0,0,0,0,none,0.0,999,172.82926829268294,24,salaried,metro,0,owned,4.1,625
CUST002733,75,5,5,6,6,1,1,home,1.0,999,168.9659090909091,48,salaried,metro,1,owned,1.2,732
CUST002734,71,1,1,3,3,1,3,auto,1.0,2,172.25316455696202,31,salaried,tier3,0,owned,1.4,846
CUST002735,81,3,3,6,6,1,0,home,1.0,1,171.41758241758242,34,self_employed,tier2,0,rented,12.4,729
CUST002736,90,8,8,9,9,2,3,home,1.0,2,186.54464285714286,31,salaried,metro,0,owned,0.7,668
CUST002737,118,13,13,23,23,0,2,auto,1.0,4,195.43589743589743,27,salaried,metro,2,owned,0.4,595
CUST002738,90,11,11,8,8,2,1,personal,1.0,1,201.76785714285714,33,self_employed,tier3,0,rented,2.4,796
CUST002739,86,6,6,9,9,0,0,mortgage,1.0,999,182.77227722772278,54,self_employed,tier2,2,owned,0.6,713
CUST002740,78,8,8,9,9,0,0,home,1.0,999,189.53684210526316,46,self_employed,tier2,2,owned,0.6,346
CUST002741,78,2,2,4,4,0,1,personal,1.0,4,177.6235294117647,28,salaried,tier3,2,owned,1.6,778
CUST002742,68,1,1,0,0,0,0,home,1.0,21,151.20289855072463,40,salaried,metro,3,rented,4.3,718
CUST002743,87,8,8,2,2,1,1,home,1.0,2,179.56565656565655,28,salaried,metro,1,owned,1.8,491
CUST002744,86,10,10,8,8,2,1,auto,1.0,999,179.1214953271028,21,self_employed,tier2,0,rented,2.2,690
CUST002745,82,7,7,8,8,0,2,auto,1.0,1,184.4949494949495,43,salaried,tier3,0,rented,1.0,692
CUST002746,81,7,7,9,9,1,0,personal,1.0,1,201.78571428571428,44,salaried,metro,0,owned,5.4,541
CUST002747,95,2,2,1,1,0,0,personal,1.0,7,170.20408163265307,43,salaried,tier2,0,owned,2.4,843
CUST002748,71,4,4,2,2,0,1,personal,1.0,3,161.15384615384616,31,salaried,metro,2,owned,4.2,674
CUST002749,93,4,4,2,2,1,0,auto,1.0,9,176.8,33,self_employed,metro,1,rented,1.2,641
CUST002750,85,4,4,3,3,0,0,personal,1.0,6,165.06521739130434,40,salaried,tier3,0,owned,1.4,589
CUST002751,85,1,1,7,7,1,1,auto,1.0,4,165.07368421052632,38,salaried,metro,1,owned,1.6,642
CUST002752,80,4,4,1,1,1,0,personal,1.0,8,162.74418604651163,31,salaried,metro,0,rented,1.0,670
CUST002753,69,7,7,7,7,0,0,home,1.0,1,187.10843373493975,22,salaried,tier3,0,rented,1.4,736
CUST002754,87,7,7,5,5,2,1,mortgage,1.0,1,181.14705882352942,35,salaried,metro,3,rented,2.8,662
CUST002755,94,9,9,12,12,0,1,mortgage,1.0,999,185.97413793103448,43,salaried,metro,1,rented,10.9,622
CUST002756,83,0,0,2,2,0,0,mortgage,1.0,1,150.0705882352941,25,self_employed,tier3,0,owned,1.2,698
CUST002757,101,7,7,11,11,2,1,mortgage,1.0,999,171.11475409836066,40,self_employed,metro,0,owned,2.1,645
CUST002758,69,2,2,4,4,0,0,home,1.0,999,181.62666666666667,37,business_owner,tier2,0,rented,8.9,674
CUST002759,66,1,1,2,2,0,0,personal,1.0,3,155.17391304347825,41,business_owner,metro,2,rented,4.6,808
CUST002760,96,5,5,11,11,1,1,personal,1.0,1,179.12280701754386,41,salaried,metro,1,owned,6.5,615
CUST002761,79,18,18,13,13,3,2,home,1.0,999,203.75652173913045,29,salaried,tier2,1,owned,0.4,643
CUST002762,83,1,1,3,3,0,1,auto,1.0,2,171.625,22,salaried,metro,0,rented,12.6,611
CUST002763,67,1,1,2,2,0,1,personal,1.0,2,164.9718309859155,30,self_employed,tier3,0,owned,15.0,754
CUST002764,99,14,14,12,12,2,3,mortgage,1.0,4,193.96153846153845,42,salaried,tier3,1,owned,0.3,502
CUST002765,81,3,3,1,1,2,0,auto,1.0,4,170.02298850574712,30,salaried,tier3,1,owned,0.6,605
CUST002766,91,3,3,4,4,1,1,personal,1.0,1,166.3,29,salaried,metro,1,owned,1.2,719
CUST002767,76,8,8,6,6,0,0,home,1.0,1,166.0,21,salaried,metro,0,owned,1.0,666
CUST002768,91,3,3,0,0,0,1,auto,1.0,6,159.31578947368422,49,self_employed,tier3,2,owned,2.6,734
CUST002769,76,3,3,1,1,1,0,home,1.0,17,175.7037037037037,41,self_employed,tier2,2,owned,6.3,662
CUST002770,85,4,4,2,2,0,1,home,1.0,3,187.20652173913044,41,salaried,tier2,0,rented,0.8,594
CUST002771,100,8,8,16,16,1,1,home,1.0,999,179.8968253968254,42,business_owner,tier3,2,rented,2.2,668
CUST002772,80,10,10,4,4,0,1,mortgage,1.0,4,177.6315789473684,39,salaried,metro,2,owned,0.3,563
CUST002773,79,7,7,6,6,0,1,mortgage,1.0,999,176.5483870967742,33,salaried,metro,0,owned,0.4,580
CUST002774,107,8,8,23,23,2,0,home,1.0,999,190.43571428571428,33,salaried,tier2,1,owned,0.3,737
CUST002775,88,9,9,8,8,1,4,personal,1.0,999,202.57272727272726,31,self_employed,tier2,0,rented,0.0,631
CUST002776,92,2,2,8,8,2,1,auto,1.0,1,165.59047619047618,56,salaried,metro,2,owned,2.8,652
CUST002777,84,6,6,1,1,0,1,auto,1.0,1,189.42391304347825,39,salaried,tier2,0,rented,7.7,691
CUST002778,90,8,8,4,4,2,3,home,1.0,3,185.99065420560748,31,business_owner,tier3,1,rented,2.7,513
CUST002779,81,3,3,2,2,0,0,home,1.0,6,165.3139534883721,38,salaried,metro,0,rented,1.9,539
CUST002780,63,3,3,5,5,1,0,personal,1.0,999,168.09722222222223,26,salaried,metro,2,owned,1.4,689
CUST002781,83,4,4,6,6,2,3,home,1.0,4,164.4591836734694,47,self_employed,tier2,1,owned,5.1,643
CUST002782,84,6,6,5,5,0,0,home,1.0,4,189.02105263157895,29,business_owner,tier3,0,owned,0.9,660
CUST002783,83,3,3,6,6,1,1,mortgage,1.0,4,181.75531914893617,39,self_employed,tier3,1,rented,0.7,710
CUST002784,102,3,3,1,1,0,2,home,1.0,7,160.91666666666666,43,business_owner,metro,1,owned,2.9,570
CUST002785,91,8,8,10,10,2,5,personal,1.0,999,189.91379310344828,38,salaried,tier3,0,rented,5.9,628
CUST002786,103,7,7,12,12,2,3,mortgage,1.0,999,183.07874015748033,35,self_employed,tier3,0,rented,0.0,648
CUST002787,91,6,6,11,11,1,4,personal,1.0,2,178.94690265486724,35,self_employed,tier2,0,rented,1.3,710
CUST002788,95,5,5,5,5,1,3,home,1.0,2,169.91743119266056,34,salaried,metro,1,owned,2.3,647
CUST002789,88,10,10,9,9,3,1,home,1.0,1,206.06306306306305,30,salaried,metro,1,rented,3.1,623
CUST002790,94,7,7,4,4,1,1,auto,1.0,4,156.9532710280374,31,business_owner,tier2,0,owned,0.0,782
CUST002791,106,9,9,5,5,0,3,home,1.0,4,183.96747967479675,46,salaried,metro,0,owned,0.1,658
CUST002792,61,2,2,3,3,2,0,home,1.0,8,157.98529411764707,34,salaried,metro,1,owned,12.1,738
CUST002793,99,8,8,10,10,1,1,auto,1.0,999,179.18487394957984,28,business_owner,tier3,1,owned,9.1,517
CUST002794,100,12,12,8,8,0,3,auto,1.0,1,197.3008130081301,30,business_owner,metro,1,owned,7.2,564
CUST002795,68,1,1,2,2,0,0,auto,1.0,7,181.1267605633803,43,business_owner,tier3,0,owned,1.3,707
CUST002796,93,7,7,8,8,2,2,mortgage,1.0,3,180.4375,40,business_owner,tier2,0,owned,1.4,633
CUST002797,76,3,3,0,0,0,1,personal,1.0,9,159.6,39,salaried,tier3,0,rented,0.2,595
CUST002798,83,13,13,6,6,1,1,personal,1.0,3,226.29807692307693,32,business_owner,metro,0,rented,0.6,594
CUST002799,76,3,3,6,6,0,2,auto,1.0,999,174.79310344827587,39,salaried,tier2,0,rented,0.6,767
CUST002800,102,10,10,11,11,1,1,auto,1.0,1,180.144,29,self_employed,tier2,1,owned,11.4,713
CUST002801,103,8,8,10,10,0,1,personal,1.0,1,180.45081967213116,32,salaried,tier3,0,owned,4.6,649
CUST002802,78,12,12,5,5,1,0,auto,1.0,2,182.95833333333334,42,self_employed,metro,0,rented,1.5,702
CUST002803,70,2,2,3,3,0,1,personal,1.0,2,181.5921052631579,41,salaried,metro,0,rented,4.3,627
CUST002804,86,12,12,6,6,1,1,auto,1.0,3,194.62264150943398,27,self_employed,tier3,0,owned,1.0,618
CUST002805,86,13,13,10,10,1,0,personal,1.0,1,207.75454545454545,28,salaried,metro,0,owned,0.5,558
CUST002806,72,4,4,2,2,0,0,auto,1.0,999,173.39743589743588,35,salaried,tier2,0,rented,8.3,673
CUST002807,77,8,8,14,14,1,2,auto,1.0,999,187.63725490196077,48,salaried,metro,1,rented,2.3,569
CUST002808,80,1,1,8,8,1,3,mortgage,1.0,999,161.95698924731184,21,salaried,metro,1,rented,2.3,660
CUST002809,86,11,11,10,10,1,0,mortgage,1.0,999,184.99074074074073,37,self_employed,tier2,1,owned,8.2,616
CUST002810,100,12,12,7,7,2,1,personal,1.0,1,176.9344262295082,23,salaried,tier2,1,owned,5.0,764
CUST002811,77,1,1,0,0,2,0,auto,1.0,7,155.7625,29,salaried,tier2,1,owned,3.6,596
CUST002812,96,10,10,12,12,1,1,personal,1.0,5,196.925,32,salaried,tier2,1,rented,1.4,817
CUST002813,82,3,3,6,6,2,1,personal,1.0,4,172.06382978723406,31,salaried,tier2,0,owned,4.6,603
CUST002814,78,2,2,4,4,0,0,personal,1.0,4,158.9404761904762,30,self_employed,tier3,0,owned,4.4,628
CUST002815,79,10,10,3,3,1,0,personal,1.0,999,188.65591397849462,35,salaried,metro,0,rented,1.8,835
CUST002816,100,8,8,6,6,1,2,home,1.0,999,186.15384615384616,30,salaried,metro,0,owned,1.9,559
CUST002817,69,0,0,1,1,0,0,personal,1.0,12,134.17142857142858,23,salaried,metro,1,owned,1.6,676
CUST002818,72,10,10,7,7,0,0,personal,1.0,3,199.7078651685393,41,salaried,tier3,1,owned,0.9,671
CUST002819,87,6,6,6,6,0,2,mortgage,1.0,1,171.52475247524754,41,self_employed,metro,1,rented,0.9,491
CUST002820,85,8,8,3,3,0,3,mortgage,1.0,4,171.41414141414143,41,salaried,tier2,0,rented,0.0,678
CUST002821,82,5,5,5,5,5,1,mortgage,1.0,1,168.48979591836735,22,salaried,tier2,1,owned,1.2,516
CUST002822,80,0,0,0,0,0,1,none,0.0,999,157.58024691358025,37,self_employed,tier2,0,rented,2.8,658
CUST002823,74,8,8,5,5,0,1,mortgage,1.0,999,197.11363636363637,40,salaried,tier3,2,rented,1.9,838
CUST002824,84,4,4,10,10,0,0,mortgage,1.0,8,173.22448979591837,26,salaried,tier2,0,rented,1.1,418
CUST002825,100,4,4,5,5,0,0,auto,1.0,3,171.42201834862385,35,salaried,tier2,1,owned,1.3,648
CUST002826,95,9,9,8,8,1,0,home,1.0,2,177.69026548672565,34,business_owner,metro,2,rented,3.7,639
CUST002827,105,7,7,5,5,0,0,auto,1.0,1,184.6239316239316,49,salaried,tier2,0,owned,6.4,589
CUST002828,75,2,2,1,1,1,0,home,1.0,3,175.39240506329114,50,salaried,metro,1,owned,3.6,542
CUST002829,120,8,8,11,11,1,0,auto,1.0,1,163.6642857142857,21,business_owner,tier3,0,rented,1.9,753
CUST002830,86,7,7,8,8,2,1,auto,1.0,1,176.51923076923077,54,self_employed,metro,1,owned,1.2,697
CUST002831,91,8,8,7,7,1,2,home,1.0,2,175.73394495412845,27,self_employed,metro,0,rented,0.9,512
CUST002832,88,3,3,1,1,0,0,auto,1.0,13,172.3586956521739,42,business_owner,metro,0,owned,4.0,570
CUST002833,78,4,4,6,6,0,1,personal,1.0,3,175.7078651685393,42,salaried,tier2,1,owned,3.1,580
CUST002834,87,1,1,2,2,1,0,mortgage,1.0,10,172.0989010989011,27,self_employed,tier3,0,rented,2.4,538
CUST002835,90,4,4,8,8,0,2,mortgage,1.0,999,168.1153846153846,38,self_employed,metro,0,rented,5.2,662
CUST002836,82,1,1,2,2,1,0,auto,1.0,2,156.25581395348837,34,salaried,metro,0,rented,0.6,677
CUST002837,114,17,17,11,11,1,0,mortgage,1.0,2,197.34965034965035,39,salaried,tier2,0,rented,1.9,651
CUST002838,98,6,6,12,12,2,1,home,1.0,2,211.52100840336135,36,salaried,tier3,1,rented,0.7,836
CUST002839,76,0,0,1,1,0,1,mortgage,1.0,26,136.80769230769232,44,business_owner,tier3,1,owned,1.1,595
CUST002840,80,5,5,6,6,0,1,mortgage,1.0,6,187.2826086956522,35,salaried,metro,2,rented,5.0,637
CUST002841,121,13,13,15,15,1,1,personal,1.0,1,193.80794701986756,33,salaried,tier2,3,rented,1.7,632
CUST002842,74,2,2,0,0,0,0,home,1.0,13,167.82894736842104,43,self_employed,tier3,1,owned,5.8,706
CUST002843,97,9,9,7,7,1,2,mortgage,1.0,3,193.80172413793105,39,self_employed,tier3,0,owned,6.4,722
CUST002844,108,11,11,13,13,4,5,mortgage,1.0,1,196.08510638297872,40,salaried,tier2,2,owned,3.5,553
CUST002845,106,12,12,10,10,0,0,personal,1.0,999,190.7421875,29,self_employed,tier2,0,rented,6.5,760
CUST002846,84,8,8,9,9,0,0,home,1.0,999,179.12871287128712,26,salaried,tier2,1,rented,0.7,598
CUST002847,87,13,13,7,7,2,2,personal,1.0,999,198.04504504504504,30,self_employed,metro,0,owned,0.3,731
CUST002848,82,4,4,6,6,1,2,home,1.0,999,190.0,30,salaried,metro,0,rented,7.2,751
CUST002849,74,6,6,7,7,0,2,home,1.0,1,180.0561797752809,41,salaried,metro,0,rented,2.5,690
CUST002850,94,11,11,4,4,1,0,mortgage,1.0,1,181.94545454545454,42,self_employed,metro,0,owned,1.8,575
CUST002851,74,2,2,5,5,0,2,personal,1.0,999,184.85542168674698,33,salaried,metro,1,rented,9.2,652
CUST002852,80,2,2,2,2,0,1,mortgage,1.0,4,164.2941176470588,46,salaried,tier3,1,owned,1.0,723
CUST002853,102,4,4,4,4,1,2,mortgage,1.0,3,172.5132743362832,45,salaried,tier3,1,owned,0.7,727
CUST002854,105,8,8,4,4,2,0,home,1.0,2,181.3361344537815,36,self_employed,metro,1,rented,0.0,743
