customer_id,rank,percentile,lead_priority_score,intent_probability,affordability_score,estimated_monthly_income,preferred_product,product_fit_multiplier,occupation_type,applied_flag,converted_flag
CUST003116,2153,56.940000000000005,0.04877330695743275,0.5723211993313164,0.08522016485571052,37567.555,mortgage,1.0,business_owner,1,1
CUST003797,2154,56.919999999999995,0.04876640641896223,0.6355524486790475,0.07673073484386676,39706.832,mortgage,1.0,salaried,1,1
CUST001230,2155,56.89999999999999,0.04872340818346436,0.6033280396766675,0.08075773870807655,41438.94,home,1.0,self_employed,1,1
CUST003715,2156,56.879999999999995,0.048710149853056266,0.5295653079076715,0.09198138383632329,39838.95,home,1.0,salaried,1,1
CUST003945,2157,56.86,0.04869125243687562,0.558641420684364,0.08300963668545051,36824.94,personal,1.05,self_employed,1,1
CUST001445,2158,56.84,0.04866998381161552,0.3891851973421775,0.12505610219502808,50950.223,mortgage,1.0,self_employed,0,0
CUST004620,2159,56.82000000000001,0.04866143122468874,0.3561860132100926,0.1366180294002345,54834.39,home,1.0,salaried,0,0
CUST000453,2160,56.800000000000004,0.04863616932003676,0.5176486615078737,0.08948185265707156,38999.246,personal,1.05,business_owner,1,0
CUST002383,2161,56.78000000000001,0.04862853146488947,0.5201948827261672,0.09348137223119847,40342.863,mortgage,1.0,salaried,1,1
CUST003820,2162,56.76,0.04860435478401234,0.7083054652822416,0.06862061238599189,31991.025,mortgage,1.0,salaried,1,1
CUST002927,2163,56.74,0.04859039947891065,0.3035597704749595,0.13919012133887038,64804.0,home,1.15,business_owner,0,0
CUST002285,2164,56.71999999999999,0.04858054472465679,0.5659543192233817,0.08583827894682448,43287.797,auto,1.0,salaried,1,1
CUST004840,2165,56.699999999999996,0.04856880766507227,0.2322280054465933,0.18186327576855382,80791.26,home,1.15,salaried,0,0
CUST003791,2166,56.68,0.04855943854588008,0.3283822509955114,0.14083308153594984,56250.414,personal,1.05,salaried,0,0
CUST000552,2167,56.66,0.04851651103600717,0.3801900952719542,0.12761119145227276,59598.64,auto,1.0,salaried,1,1
CUST003439,2168,56.64,0.048486667269972125,0.2627827976792501,0.18451233375311893,93222.305,home,1.0,business_owner,0,0
CUST001395,2169,56.620000000000005,0.048474674112293455,0.6935345136885347,0.06989511431014861,37745.68,personal,1.0,salaried,1,1
CUST000225,2170,56.60000000000001,0.0484496500440808,0.3334314638057622,0.14530617324196118,57753.125,mortgage,1.0,salaried,0,0
CUST004214,2171,56.580000000000005,0.048418042599986555,0.7223085669641577,0.06703235267371424,43334.41,mortgage,1.0,self_employed,1,1
CUST000378,2172,56.56,0.04841177066156658,0.4429052575361226,0.1093050259346226,45658.734,auto,1.0,salaried,1,1
CUST003955,2173,56.54,0.048409484933934877,0.3100264339866324,0.1561463140785672,84729.97,personal,1.0,salaried,1,1
CUST001607,2174,56.519999999999996,0.048399195755535994,0.3804995100817125,0.1271991013737238,51670.152,auto,1.0,salaried,0,0
CUST002450,2175,56.49999999999999,0.0483991809666289,0.3570820433433298,0.13554078640715547,61621.42,mortgage,1.0,self_employed,1,1
CUST000928,2176,56.48,0.0483792174703178,0.5234882227028474,0.09241701221190558,39985.297,mortgage,1.0,salaried,0,0
CUST000800,2177,56.46,0.04836524197779569,0.537423124376672,0.08999471698187889,39171.54,mortgage,1.0,salaried,1,1
CUST002783,2178,56.44,0.048358160842137385,0.4206633791122521,0.11495690674141909,54399.617,mortgage,1.0,self_employed,1,0
CUST003852,2179,56.42,0.04831324441785817,0.3622267002161565,0.11598128150140219,47901.586,home,1.15,self_employed,0,0
CUST000326,2180,56.400000000000006,0.048254539984189285,0.3376341775462687,0.14291959521063766,56951.367,mortgage,1.0,self_employed,0,0
CUST001013,2181,56.38000000000001,0.048223174119378515,0.2271652224360403,0.2122823802087753,80253.42,auto,1.0,salaried,0,0
CUST002882,2182,56.36,0.04819466260388893,0.3909995411457225,0.1232601513103238,50346.883,auto,1.0,salaried,0,0
CUST003831,2183,56.34,0.04814417864436309,0.744084915182222,0.06470253281854649,50144.52,home,1.0,salaried,1,0
CUST004877,2184,56.31999999999999,0.04809735423354444,0.3013684322231983,0.15959652402452945,72589.76,auto,1.0,salaried,0,0
CUST004674,2185,56.3,0.04808470065681404,0.2448357371812125,0.17854159991812527,115878.51,mortgage,1.1,salaried,0,0
CUST000024,2186,56.279999999999994,0.04806173761414756,0.2959090724108205,0.14123532940763536,56385.547,home,1.15,salaried,0,0
CUST000923,2187,56.26,0.04804514234064014,0.294145318705718,0.15556011097166506,61197.88,personal,1.05,business_owner,0,0
CUST001518,2188,56.24,0.04801514673603902,0.3311754253082137,0.12607306677644245,57555.48,home,1.15,self_employed,0,0
CUST001243,2189,56.220000000000006,0.0480109934804938,0.3990922102852423,0.12030050259858245,49352.605,mortgage,1.0,salaried,0,0
CUST004958,2190,56.2,0.048010654046855616,0.3538914400488712,0.13566492040673692,63697.023,personal,1.0,self_employed,1,1
CUST000069,2191,56.18000000000001,0.04800450311002145,0.2568080166031951,0.1869275879506333,81892.3,mortgage,1.0,salaried,0,0
CUST001498,2192,56.16,0.04799920844252632,0.1475391140702965,0.3253320907136301,136706.81,auto,1.0,salaried,0,0
CUST004243,2193,56.14,0.04798378079517553,0.3586048115048821,0.13380685159747857,53889.99,mortgage,1.0,salaried,0,0
CUST004123,2194,56.11999999999999,0.047963553422248485,0.3654313939888108,0.11413205992847454,47280.35,home,1.15,salaried,0,0
CUST003703,2195,56.099999999999994,0.047957045925366995,0.5136567589773843,0.09336399275820391,40303.43,mortgage,1.0,self_employed,0,0
CUST001396,2196,56.08,0.047953063251645986,0.5977537347069294,0.08022210563879911,35888.484,mortgage,1.0,self_employed,1,1
CUST002496,2197,56.06,0.04794891822281013,0.565116164970882,0.08484789711382744,42254.168,mortgage,1.0,salaried,1,1
CUST004231,2198,56.04,0.04794483314130424,0.9120988558907256,0.05256539116528427,31116.492,mortgage,1.0,salaried,1,1
CUST001121,2199,56.02,0.04794409110633892,0.4060341556111074,0.11807896070757888,48606.29,mortgage,1.0,salaried,0,0
CUST004370,2200,56.00000000000001,0.047934660676832185,0.8051313882216938,0.05670137626641488,27986.822,personal,1.05,salaried,1,1
CUST003276,2201,55.980000000000004,0.0478691268324386,0.4341646266734353,0.09587452575147405,41146.83,home,1.15,salaried,0,0
CUST002177,2202,55.96,0.04785424395093836,0.2887062852963386,0.15786102606905417,61970.86,personal,1.05,salaried,0,0
CUST000002,2203,55.94,0.04784806031463957,0.3347916265190526,0.14291892784814494,64101.105,home,1.0,salaried,1,1
CUST001912,2204,55.919999999999995,0.047839427702876365,0.7358703908080239,0.06501067076546753,42088.777,auto,1.0,salaried,0,0
CUST000575,2205,55.89999999999999,0.04783845265621089,0.3774273095230608,0.1267487843332332,58823.61,personal,1.0,salaried,0,0
CUST002350,2206,55.879999999999995,0.04782189610672893,0.6350205745699489,0.07530763257413361,44400.39,home,1.0,salaried,1,0
CUST003346,2207,55.86,0.04780620690636341,0.5455781548387413,0.08762485536191178,52696.08,auto,1.0,salaried,1,1
CUST002080,2208,55.84,0.04779203546286141,0.3032117306065854,0.15011366532319656,59368.176,personal,1.05,salaried,0,0
CUST001227,2209,55.82,0.04777764726372188,0.4662952074711435,0.10246223100347558,43359.934,auto,1.0,self_employed,0,0
CUST001256,2210,55.800000000000004,0.04776956363227082,0.3093464451671933,0.1544209231383043,60815.176,auto,1.0,salaried,0,0
CUST001300,2211,55.78000000000001,0.047738769520554766,0.3702170610838311,0.1289480538276568,59556.73,mortgage,1.0,salaried,1,1
CUST004750,2212,55.76,0.04772437637025895,0.4026852196818272,0.11287175391042899,46856.957,personal,1.05,salaried,0,0
CUST002652,2213,55.74,0.04772277003647859,0.3970948546954642,0.12017977435914558,49312.047,mortgage,1.0,salaried,0,0
CUST003123,2214,55.71999999999999,0.047721302401907036,0.3135268167987274,0.1522080404131502,60071.77,mortgage,1.0,salaried,0,0
CUST004098,2215,55.699999999999996,0.0477170195885109,0.3383740201190361,0.14101856747667743,56312.727,auto,1.0,self_employed,0,0
CUST002691,2216,55.67999999999999,0.047710649992914106,0.3232865903428526,0.14758004636788646,67426.36,auto,1.0,salaried,0,0
CUST003366,2217,55.66,0.047694934457453896,0.2290906484341249,0.20819241109777814,102429.12,personal,1.0,business_owner,0,0
CUST001974,2218,55.64,0.04760119490796359,0.564113402446747,0.07337592622103443,33588.547,home,1.15,self_employed,1,1
CUST004531,2219,55.620000000000005,0.04759056274668388,0.2801623964839637,0.16986777434782518,75559.914,personal,1.0,self_employed,0,0
CUST003934,2220,55.60000000000001,0.04757523592246344,0.4429017027095083,0.10741714387507612,59437.676,mortgage,1.0,self_employed,1,1
CUST000695,2221,55.580000000000005,0.047572676115541584,0.4352131723983027,0.09505122333576307,40870.246,home,1.15,self_employed,1,1
CUST004801,2222,55.559999999999995,0.047572135276264825,0.2625154871759642,0.18121649045557917,91263.8,personal,1.0,salaried,0,0
CUST001313,2223,55.54,0.047568584003185206,0.463466975011973,0.09774895683817927,41776.535,personal,1.05,business_owner,1,0
CUST001978,2224,55.52,0.047564695439201395,0.4999821799186569,0.09513278142620961,40897.645,mortgage,1.0,salaried,1,1
CUST004652,2225,55.49999999999999,0.047507818393478576,0.601533347428212,0.07521701252401827,34207.05,personal,1.05,self_employed,1,1
CUST004913,2226,55.48,0.04747159363801067,0.4923625068676566,0.09641593942645736,41328.715,auto,1.0,salaried,1,1
CUST000840,2227,55.46,0.04743871639436347,0.300778975887615,0.13714741069416508,63667.723,home,1.15,salaried,0,0
CUST004176,2228,55.44,0.04743449683629619,0.2865270615780042,0.16554979685010524,74019.164,mortgage,1.0,salaried,0,0
CUST003786,2229,55.42,0.04735765338136399,0.2847404946097494,0.1446249091269852,57524.258,home,1.15,salaried,0,0
CUST001262,2230,55.400000000000006,0.047301783838621964,0.3799350102435319,0.12449967116297686,50763.293,home,1.0,self_employed,1,1
CUST001798,2231,55.38000000000001,0.04726970574744403,0.5434048973629303,0.08698800098570597,38161.45,auto,1.0,salaried,1,1
CUST002074,2232,55.36,0.04726815896138222,0.4774403055072599,0.09900328568021048,42197.92,mortgage,1.0,self_employed,1,1
CUST001785,2233,55.34,0.04725825578951373,0.508718103615898,0.09289674468749702,67123.62,home,1.0,self_employed,0,0
CUST000757,2234,55.32,0.04724105667973311,0.3270053763912546,0.1444656879989956,66390.945,personal,1.0,salaried,0,0
CUST000591,2235,55.3,0.04722055921755205,0.3341863674453422,0.1228696315628895,50215.69,home,1.15,salaried,1,1
CUST000159,2236,55.279999999999994,0.04718990337773757,0.4964030048081538,0.09506369405635483,53084.098,personal,1.0,self_employed,1,1
CUST002009,2237,55.26,0.047185959647078675,0.6378303092907007,0.07045605787794626,32607.633,personal,1.05,salaried,1,1
CUST000060,2238,55.24,0.04718226828771178,0.574755680222142,0.08209099955215043,42289.965,mortgage,1.0,self_employed,1,0
CUST002538,2239,55.22,0.04717113683023568,0.3903841248024732,0.12083262057365515,67232.82,mortgage,1.0,salaried,0,0
CUST001102,2240,55.2,0.04716272977016395,0.4322330824662406,0.1091141138504769,62023.16,personal,1.0,salaried,0,0
CUST001899,2241,55.18000000000001,0.04715788329643197,0.3946281828273193,0.1039126368182359,43847.19,home,1.15,salaried,1,1
CUST001515,2242,55.16,0.04711134646032864,0.3220981962871824,0.12718602183617056,51665.758,home,1.15,salaried,0,0
CUST003664,2243,55.14,0.04710195481391322,0.6660896848105008,0.0707141333787709,38329.22,personal,1.0,self_employed,1,1
CUST001772,2244,55.120000000000005,0.047085363708345374,0.2242835004071729,0.20993681489215565,79465.44,home,1.0,salaried,0,0
CUST001286,2245,55.099999999999994,0.0470278471501982,0.3334837552293767,0.14101990400657305,56313.176,mortgage,1.0,business_owner,0,0
CUST004290,2246,55.08,0.04701328451962903,0.2207263658719965,0.21299351499717503,92201.32,personal,1.0,salaried,0,0
CUST000819,2247,55.059999999999995,0.047001056795065464,0.5188829456527765,0.0862678405764176,37919.516,personal,1.05,self_employed,1,1
CUST002162,2248,55.04,0.04698209247933503,0.4560214581493346,0.09812005374024825,41901.203,personal,1.05,salaried,1,1
CUST002730,2249,55.02,0.046970362839879105,0.6446761116236857,0.06938938497729721,32249.29,personal,1.05,salaried,1,1
CUST003489,2250,55.00000000000001,0.046950764879006214,0.3989062347320563,0.11769874920742429,48478.56,home,1.0,salaried,0,0
CUST001819,2251,54.980000000000004,0.04693473467933511,0.5753350587597662,0.08157808908866254,41735.477,mortgage,1.0,salaried,1,1
CUST002257,2252,54.96,0.04690808541026174,0.5361429854933409,0.08332547149951848,36931.043,personal,1.05,business_owner,0,0
CUST001765,2253,54.94,0.04690120291762756,0.4527250451517581,0.09008482112428613,39201.81,home,1.15,business_owner,0,0
CUST002041,2254,54.92,0.04689895669177248,0.5839122950360933,0.08031849490148776,41266.8,mortgage,1.0,salaried,1,1
CUST002827,2255,54.89999999999999,0.04689829850857631,0.4976815118724953,0.09423355577771901,40595.555,auto,1.0,salaried,0,0
CUST004412,2256,54.879999999999995,0.046884675719402545,0.3406431222052937,0.13763576207226869,77207.61,auto,1.0,business_owner,0,0
CUST001146,2257,54.86,0.046867502645671556,0.4781778383899669,0.09801270339812328,47944.477,personal,1.0,salaried,1,1
CUST000705,2258,54.84,0.04686702761048944,0.5403368321383284,0.08673668871510742,38077.023,mortgage,1.0,salaried,1,1
CUST001265,2259,54.82,0.04684278138757945,0.3194086177102101,0.1466547199740193,65841.96,personal,1.0,business_owner,0,0
CUST004482,2260,54.800000000000004,0.04682687450008029,0.4035306060924446,0.11604293154743445,47922.297,auto,1.0,self_employed,0,0
CUST003597,2261,54.78000000000001,0.04682455207822455,0.2187843646724448,0.20382997464117952,77413.88,personal,1.05,salaried,0,0
CUST002320,2262,54.76,0.04682084384181944,0.5242353639372868,0.08505965624762052,37513.633,personal,1.05,business_owner,0,0
CUST003401,2263,54.74,0.04681079126714412,0.4396580080335993,0.10647091696682293,50977.27,personal,1.0,salaried,0,0
CUST001739,2264,54.72,0.04680595334640019,0.2957135742561446,0.15828138246321174,84347.28,auto,1.0,salaried,0,0
CUST002832,2265,54.699999999999996,0.0467946229228965,0.2978951007950984,0.15708423132169372,61709.9,auto,1.0,business_owner,0,0
CUST003012,2266,54.67999999999999,0.046760731404746445,0.2156857046230651,0.21680032752502562,81771.2,auto,1.0,self_employed,0,0
CUST000486,2267,54.66,0.046749958384740185,0.2512382893280818,0.18607815914433062,82034.016,personal,1.0,salaried,1,1
CUST003368,2268,54.64,0.04671396455584231,0.5422970682049622,0.08203896473282844,36498.848,personal,1.05,self_employed,1,1
CUST001531,2269,54.620000000000005,0.04669271950170598,0.3962448154460319,0.11783805789142364,48525.36,auto,1.0,business_owner,0,0
CUST000971,2270,54.6,0.04669029973195011,0.2278910665049712,0.19512371769385162,74489.06,personal,1.05,salaried,0,0
CUST003298,2271,54.580000000000005,0.04668964500549915,0.185908485427371,0.25114316271346004,93308.49,auto,1.0,salaried,0,0
CUST001661,2272,54.559999999999995,0.04666906094563854,0.322833516457143,0.14456076759871983,57502.71,home,1.0,salaried,0,0
CUST000983,2273,54.54,0.046646440418900155,0.3669125425857105,0.12713231357579874,51647.715,mortgage,1.0,self_employed,0,0
CUST000040,2274,54.52,0.04662908510217665,0.5262080934331365,0.0886133939863121,38707.492,home,1.0,business_owner,1,0
CUST003070,2275,54.49999999999999,0.04660447018585474,0.3513858921756093,0.11533082901437654,47683.07,home,1.15,self_employed,0,0
CUST001126,2276,54.48,0.04655327422412265,0.2411802316762225,0.18383120098143854,70695.4,personal,1.05,business_owner,0,0
CUST002402,2277,54.459999999999994,0.046535284563566065,0.4491931938657261,0.10359748366418148,43741.316,mortgage,1.0,salaried,1,1
CUST003544,2278,54.44,0.046491705796941105,0.2935483244826924,0.15837837221136056,84347.89,mortgage,1.0,salaried,0,0
CUST000529,2279,54.42,0.046471555543742604,0.420828560197385,0.1104287112118665,46036.23,mortgage,1.0,salaried,0,0
CUST003771,2280,54.400000000000006,0.04644501411645821,0.5408539447139148,0.08587348686349204,37787.035,auto,1.0,self_employed,1,0
CUST001339,2281,54.38000000000001,0.04641646385180481,0.233344066943097,0.1989185517329818,75763.914,home,1.0,self_employed,0,0
CUST003468,2282,54.36000000000001,0.046406411605110644,0.2702722346607771,0.17170247496327565,66620.82,home,1.0,salaried,0,0
CUST003705,2283,54.339999999999996,0.04640603214878873,0.1873472409416515,0.2477006435511996,104977.734,auto,1.0,business_owner,0,0
CUST003897,2284,54.32,0.0463961829699748,0.3543035412874171,0.11386989467792172,47192.277,home,1.15,salaried,0,0
CUST002365,2285,54.29999999999999,0.0463886145094605,0.5262498782373608,0.0839518158448409,37141.46,personal,1.05,self_employed,0,0
CUST003556,2286,54.279999999999994,0.046368209423312795,0.4273521012437535,0.10850118506113358,45388.688,home,1.0,self_employed,1,1
CUST000569,2287,54.26,0.046368155185376,0.5099392889058035,0.09092877562909488,45657.254,home,1.0,business_owner,1,1
CUST004329,2288,54.24,0.04635792443164621,0.2857408117784749,0.16223767316649862,72723.57,auto,1.0,salaried,0,0
CUST000019,2289,54.22,0.04631139607625834,0.4119514902449456,0.11241953767110217,53708.3,home,1.0,self_employed,1,1
CUST000938,2290,54.2,0.04631131147642052,0.3821146602987169,0.12119742131907948,49653.92,mortgage,1.0,self_employed,0,0
CUST004857,2291,54.18000000000001,0.04628923441341868,0.5261477609234928,0.0879776326182059,44620.914,personal,1.0,self_employed,1,0
CUST004763,2292,54.16000000000001,0.04628164990976585,0.3826144292804983,0.12096159048888437,57215.42,auto,1.0,salaried,0,0
CUST003788,2293,54.14,0.04625478296680068,0.4199133053374237,0.1101531729975367,52341.492,mortgage,1.0,salaried,0,0
CUST002712,2294,54.120000000000005,0.046240282045962346,0.1830343726059603,0.21967972647462783,95590.086,home,1.15,salaried,0,0
CUST003041,2295,54.099999999999994,0.046238806119989616,0.4346867518991031,0.10637270613373166,44673.637,auto,1.0,salaried,1,1
CUST001649,2296,54.08,0.04622507616613668,0.3395792339388208,0.1296424447170958,52490.98,personal,1.05,salaried,0,0
CUST003863,2297,54.059999999999995,0.046220798263654064,0.5308078712912294,0.08707632415325446,43783.496,mortgage,1.0,self_employed,1,1
CUST003324,2298,54.04,0.04620120097426251,0.4533395805293532,0.10191300949348947,43175.426,none,1.0,business_owner,1,0
CUST004140,2299,54.02,0.04618922375706508,0.7398523955726369,0.062430322633902094,40713.164,mortgage,1.0,business_owner,0,0
CUST004853,2300,54.0,0.04614724394994899,0.6710939256928257,0.06876421046771863,32039.266,home,1.0,salaried,1,1
CUST001668,2301,53.980000000000004,0.04613773177394715,0.3906323579178399,0.11248606531671546,46727.387,personal,1.05,self_employed,1,1
CUST002229,2302,53.96000000000001,0.046132450994011046,0.2363549900340291,0.19518289411773854,74508.94,mortgage,1.0,salaried,0,0
CUST002498,2303,53.94,0.04612340426447241,0.3171472626104429,0.1454321373762779,82506.625,mortgage,1.0,self_employed,0,0
CUST004047,2304,53.92,0.04606324686082919,0.2890498693908572,0.15936089837335934,62474.734,mortgage,1.0,salaried,1,1
CUST002368,2305,53.89999999999999,0.04603976922902667,0.5503894194525926,0.08364944456021156,37039.88,mortgage,1.0,salaried,1,0
CUST003837,2306,53.879999999999995,0.046033046683989116,0.4165143608173536,0.10525686738834722,44298.777,personal,1.05,self_employed,0,0
CUST002141,2307,53.86,0.04602885243097005,0.3699206137149722,0.11850381052023895,48749.016,personal,1.05,self_employed,0,0
CUST000408,2308,53.839999999999996,0.04602429485353457,0.4940393230081586,0.09315917318746411,46500.59,mortgage,1.0,business_owner,0,0
CUST000459,2309,53.82,0.04601895426143772,0.177966021422687,0.25858281200846833,95807.8,mortgage,1.0,self_employed,0,0
CUST003734,2310,53.800000000000004,0.046012824137633135,0.309533431919015,0.14865219518411094,58877.203,mortgage,1.0,salaried,0,0
CUST000736,2311,53.78000000000001,0.046002518729104186,0.5005055667991191,0.08753533527975928,38345.324,personal,1.05,salaried,1,1
CUST001894,2312,53.760000000000005,0.04594513283501982,0.4205350492999061,0.10925399181710982,53096.684,personal,1.0,salaried,0,0
CUST004722,2313,53.74,0.04594472182802823,0.3620136973056028,0.11036027730919244,46013.24,home,1.15,salaried,1,1
CUST002527,2314,53.72,0.045907885403197714,0.373209457143805,0.12300836574328419,57921.777,mortgage,1.0,salaried,0,0
CUST002355,2315,53.69999999999999,0.04589642104682042,0.3397943606276589,0.13507116763810265,62926.684,auto,1.0,salaried,1,1
CUST004646,2316,53.67999999999999,0.045892661959931455,0.263010825976161,0.17448963094808545,67557.15,mortgage,1.0,salaried,0,0
CUST000701,2317,53.66,0.04588699185195906,0.3408717223627858,0.1346165986837772,62980.18,auto,1.0,self_employed,1,0
CUST001335,2318,53.64,0.04587846963548615,0.3301210579686162,0.1323568416813288,53402.867,personal,1.05,self_employed,0,0
CUST000582,2319,53.620000000000005,0.045877870493043614,0.1742276430442432,0.2633214207081561,97399.71,auto,1.0,salaried,0,0
CUST002815,2320,53.6,0.045877339923700404,0.5008902598640916,0.08723009447437405,38242.78,personal,1.05,salaried,1,0
CUST004460,2321,53.580000000000005,0.0458764594494072,0.5373139010884864,0.08538111401263027,37621.625,auto,1.0,self_employed,1,1
CUST004527,2322,53.56000000000001,0.04580470645262,0.4627250163562006,0.0989890428084399,48470.0,personal,1.0,salaried,0,0
CUST000991,2323,53.54,0.045794507939894105,0.4494887953266148,0.09702982040725189,41534.945,personal,1.05,salaried,1,1
CUST004335,2324,53.52,0.04579368253475935,0.4753984404454701,0.09632695153953087,41298.82,auto,1.0,salaried,0,0
CUST003660,2325,53.49999999999999,0.045777717515450685,0.3572101820197035,0.12815345088042762,58951.316,mortgage,1.0,salaried,1,1
CUST003840,2326,53.48,0.04576870360027387,0.5557493944601609,0.07161298436420217,38348.78,home,1.15,salaried,1,1
CUST003042,2327,53.459999999999994,0.045764925584648175,0.4691012321252036,0.09755874095089452,41712.633,auto,1.0,salaried,1,0
CUST001398,2328,53.44,0.0457613488801532,0.4073670737307705,0.11233443209108486,53924.918,home,1.0,salaried,1,0
CUST002860,2329,53.42,0.045760974465721485,0.4029607646400185,0.11356186130578161,53676.03,personal,1.0,salaried,1,1
CUST001491,2330,53.400000000000006,0.04575423012944743,0.3018812013501363,0.13179451682033916,53213.957,home,1.15,salaried,0,0
CUST002273,2331,53.38,0.04573742049295896,0.4762798427488474,0.09603056100166996,47962.38,auto,1.0,self_employed,1,1
CUST000663,2332,53.36000000000001,0.045692039804678654,0.6809636579144043,0.06709908711519234,42086.848,mortgage,1.0,business_owner,1,1
CUST001425,2333,53.339999999999996,0.04568964355073081,0.4042764185321051,0.1130158511758519,64020.957,home,1.0,self_employed,1,1
CUST000400,2334,53.32,0.045666922242758055,0.3903733674721497,0.11698267875821744,48238.0,mortgage,1.0,salaried,0,0
CUST004517,2335,53.29999999999999,0.04566001752528493,0.4437612869196624,0.09799352097231141,41858.695,personal,1.05,self_employed,0,0
CUST004735,2336,53.279999999999994,0.04565726692584047,0.5129529924526929,0.08900867642379767,38840.285,auto,1.0,salaried,1,0
CUST004718,2337,53.26,0.045637543953663956,0.5506963834213702,0.08287242358507371,36778.844,auto,1.0,business_owner,0,0
CUST000664,2338,53.239999999999995,0.04563692843143766,0.6857991784219573,0.06654561549118429,31293.941,mortgage,1.0,salaried,1,1
CUST002380,2339,53.22,0.04561367372376481,0.2797179748568548,0.163070227242663,63720.863,auto,1.0,salaried,0,0
CUST000209,2340,53.2,0.045601671934152696,0.4084620280840806,0.11164237750091603,62040.535,personal,1.0,salaried,0,0
CUST000648,2341,53.18000000000001,0.04559780448045489,0.4554793494239533,0.09534236955527785,40968.055,personal,1.05,salaried,1,1
CUST003741,2342,53.16000000000001,0.04558977653376662,0.3998015736562361,0.1140310082245108,54990.47,home,1.0,salaried,0,0
CUST001908,2343,53.14,0.04555448439786414,0.3495858558949052,0.13030986131074773,52715.195,mortgage,1.0,self_employed,1,0
CUST002810,2344,53.12,0.04554087578861353,0.676977098208832,0.06727092527813283,36679.7,personal,1.0,salaried,1,1
CUST003361,2345,53.1,0.045530179609070014,0.4189220323928224,0.10868413711498576,52132.938,mortgage,1.0,salaried,1,1
CUST000027,2346,53.07999999999999,0.04548900019466365,0.3213003051411917,0.1415778306674002,64657.066,personal,1.0,salaried,0,0
CUST001024,2347,53.059999999999995,0.045486054762285164,0.2248566056802866,0.19265634657917105,73660.16,personal,1.05,self_employed,0,0
CUST002423,2348,53.04,0.045480323604138596,0.3672001365371841,0.12385704437104174,50547.406,mortgage,1.0,business_owner,0,0
CUST002364,2349,53.02,0.04544878404385696,0.3334939941856087,0.13628066722713478,54721.055,auto,1.0,salaried,0,0
CUST000028,2350,53.0,0.04542824026255173,0.3751713358416402,0.12108665007853102,49616.707,home,1.0,business_owner,0,0
CUST003828,2351,52.980000000000004,0.04541475654637022,0.6754870103421413,0.0672326126943095,31524.734,auto,1.0,salaried,1,1
CUST000470,2352,52.96000000000001,0.045393371771347675,0.6831441088059952,0.06644772484488899,43076.863,mortgage,1.0,salaried,0,0
CUST000786,2353,52.94,0.04539017757355368,0.2729927728172595,0.166268788382679,73221.97,mortgage,1.0,self_employed,0,0
CUST004572,2354,52.92,0.045360526302755805,0.4897255764566433,0.09262437676005614,40054.96,auto,1.0,self_employed,1,0
CUST004495,2355,52.900000000000006,0.045359241037111406,0.2468984789045527,0.1837161623609946,82587.125,personal,1.0,salaried,0,0
CUST004380,2356,52.879999999999995,0.04530889072020418,0.3833539978001132,0.11819073488266828,55433.836,auto,1.0,self_employed,0,0
CUST002165,2357,52.86,0.045300010461854896,0.1272807414116852,0.3389583265152765,122809.52,personal,1.05,business_owner,0,0
CUST004130,2358,52.839999999999996,0.045281487746460326,0.4129944892510544,0.10442082775343038,44017.914,personal,1.05,salaried,0,0
CUST000491,2359,52.82,0.045270158772812305,0.2205267386971786,0.2052819492105947,90011.55,personal,1.0,self_employed,0,0
CUST001199,2360,52.800000000000004,0.045269515437205414,0.6211406926014074,0.07288125858831043,39460.414,auto,1.0,self_employed,1,1
CUST002394,2361,52.78,0.04525786343801157,0.408760999258026,0.11071962227355997,46133.96,auto,1.0,self_employed,0,0
CUST003527,2362,52.760000000000005,0.045253355895137584,0.5577965906795492,0.08112877821645806,41564.266,personal,1.0,salaried,1,1
CUST003074,2363,52.739999999999995,0.045220720574459146,0.3487205178492603,0.12967611098239562,52502.29,home,1.0,business_owner,1,1
CUST000187,2364,52.72,0.04522048070146899,0.266130055869424,0.16991872847182768,66021.58,auto,1.0,salaried,0,0
CUST003359,2365,52.7,0.04517337973103787,0.3759213853815737,0.114444849597591,47385.43,personal,1.05,self_employed,0,0
CUST001506,2366,52.67999999999999,0.045164710548518346,0.3912763107030828,0.10037321522472704,58396.17,home,1.15,self_employed,1,1
CUST004812,2367,52.66,0.045156127655004236,0.5937404387426407,0.07605365022909842,39582.137,mortgage,1.0,salaried,0,0
CUST002263,2368,52.64,0.04514627806547054,0.4400394462365135,0.10259597963680103,50035.562,auto,1.0,salaried,1,1
CUST004692,2369,52.62,0.04514220044681158,0.698403586658837,0.06463626663598893,35189.51,auto,1.0,self_employed,1,0
CUST000723,2370,52.6,0.04513223053366442,0.4101116517590766,0.1048082309155624,44148.06,personal,1.05,salaried,0,0
CUST003920,2371,52.580000000000005,0.04508047073155821,0.4132363661746599,0.10909124758033599,52244.797,mortgage,1.0,salaried,0,0
CUST003083,2372,52.56000000000001,0.045060849586727826,0.5053446769124594,0.08916854504541202,38893.992,mortgage,1.0,salaried,1,1
CUST001573,2373,52.54,0.045055212358210306,0.5581607558646682,0.08072085306035813,41742.24,auto,1.0,self_employed,0,0
CUST003783,2374,52.52,0.045055045857341894,0.4381042227467936,0.10284093034953894,43487.156,home,1.0,salaried,1,0
